	3	303.516	332.818	0.404947	175.309	332.479	301.469	0.597007	164.79
	3	303.36	332.881	0.398169	179.646	332.514	301.468	0.592958	163.38
	3	303.052	332.794	0.367002	178.683	332.695	301.721	0.5725	161.268
	3	302.836	332.807	0.376182	4.28867	332.722	301.863	0.578919	162.507
	3	302.712	332.871	0.369343	0.459291	332.723	301.618	0.607224	165.688
	3	302.637	332.864	0.381545	1.87395	332.802	301.636	0.594488	165.27
	3	302.574	332.735	0.385303	4.11866	332.907	301.365	0.600493	168.174
	3	302.398	332.812	0.37781	1.70136	333.015	301.535	0.594995	165.682
	3	302.319	332.694	0.386565	177.928	332.937	301.495	0.592169	165.139
	3	302.251	332.677	0.384315	1.05888	332.973	301.48	0.591331	164.712
	3	302.3	332.564	0.390243	177.462	333.214	301.425	0.606775	166.809
	3	302.249	332.619	0.385297	2.74526	333.46	301.255	0.593305	164.056
	3	302.193	332.604	0.396123	9.04143	333.44	301.236	0.597708	164.319
	3	302.074	332.663	0.36935	6.76817	333.417	301.323	0.591081	163.673
	3	302.025	332.656	0.368256	5.40511	333.316	301.233	0.600985	162.026
	3	301.918	332.61	0.351824	7.07422	333.338	301.032	0.606792	164.467
	3	301.929	332.789	0.344144	4.74159	333.349	301.02	0.60581	163.379
	3	302.001	332.702	0.340253	4.47412	333.441	301.04	0.61068	165.848
	3	301.961	332.786	0.345607	4.86114	333.383	301.077	0.610717	165.873
	3	301.876	332.78	0.334755	174.679	333.392	301.035	0.614396	164.618
	3	301.754	332.819	0.353859	4.54983	333.322	301.034	0.605579	165.138
	3	301.614	332.802	0.353625	4.99029	333.338	300.904	0.588726	164.22
	3	301.648	332.861	0.337879	0.268633	333.339	300.904	0.599817	166.65
	3	301.506	332.975	0.364557	2.47345	333.416	301.151	0.587071	164.324
	3	301.688	332.874	0.356762	177.826	333.488	301.058	0.592879	163.649
	3	301.637	332.875	0.373186	178.227	333.626	301.072	0.591013	163.273
	3	301.506	332.855	0.353272	179.751	333.485	301.046	0.581947	164.391
	3	301.306	332.816	0.361822	1.92347	333.616	301.051	0.565077	163.497
	3	301.319	332.784	0.359018	2.34873	333.553	300.924	0.585085	165.659
	3	301.501	332.723	0.355126	2.91333	333.557	301.091	0.582805	160.967
	3	301.424	332.731	0.359713	6.82562	333.518	300.72	0.584316	165.173
	3	301.48	332.667	0.355585	5.2789	333.442	300.647	0.580496	164.621
	3	301.569	332.546	0.335617	2.59292	333.302	300.753	0.576527	163.289
	3	301.582	332.597	0.374369	5.8906	333.479	300.73	0.581737	165.203
	3	301.555	332.496	0.382804	6.33303	333.449	300.718	0.560501	161.414
	3	301.696	332.588	0.357228	8.64775	333.476	300.594	0.583377	163.553
	3	301.518	332.46	0.383513	4.32319	333.646	300.691	0.577649	162.633
	3	301.391	332.567	0.354091	7.54948	333.747	300.532	0.588481	164.708
	3	301.382	332.491	0.3896	5.05865	333.822	300.631	0.583996	166.075
	4	301.014	331.945	0.332121	10.3927	333.929	300.687	0.564646	165.607
	4	301.113	331.743	0.34336	3.05855	333.957	300.521	0.590875	164.248
	4	301.108	331.689	0.340096	2.23451	333.877	300.428	0.582013	166.614
	4	301.076	331.628	0.342641	11.0776	333.929	300.468	0.582153	163.267
	4	300.905	331.604	0.379744	11.7584	333.848	300.439	0.567427	165.158
	4	300.922	331.539	0.372277	10.7089	333.839	300.374	0.56703	165.281
	4	316.174	320.513	0.291893	38.4756	336.29	288.364	0.699208	160.984
	4	332.908	305.596	0.429811	83.3742	340.893	275.316	0.787834	148.131
	4	330.371	305.816	0.406931	87.4001	343.227	275.257	0.798849	147.468
	4	329.718	305.782	0.445595	92.8889	344.068	275.331	0.801478	147.049
	4	329.427	305.818	0.402739	89.9297	344.216	275.171	0.791308	147.261
	4	329.389	305.837	0.419422	91.2714	344.531	275.231	0.810576	147.324
	4	329.294	305.917	0.41757	96.6204	344.901	275.264	0.814464	146.87
	4	329.385	305.944	0.389161	99.5582	345.014	275.023	0.805171	147.237
	4	329.219	305.791	0.395732	92.4849	345.001	274.948	0.806855	147.382
	4	329.098	305.868	0.423522	92.0908	345.266	275.097	0.811158	148.306
	4	329.104	305.906	0.427732	88.906	345.187	274.968	0.80146	148.012
	4	328.992	305.99	0.350493	95.2047	345.186	274.77	0.808263	146.981
	4	329.132	306.096	0.395318	89.4668	345.198	274.796	0.803935	147.047
	4	329.17	306.005	0.403028	93.8613	345.321	274.578	0.800942	147.38
	4	329.211	305.905	0.423574	92.2521	345.296	274.48	0.805518	147.434
	4	329.202	305.847	0.429222	94.0398	345.389	274.331	0.806664	147.597
	4	329.177	305.863	0.433013	93.4569	345.427	274.42	0.797809	148.445
	4	329.084	305.863	0.373544	90.1829	345.449	274.376	0.812989	147.605
	4	329.047	305.873	0.351891	92.5492	345.542	274.293	0.807568	148.113
	4	329.056	305.815	0.370505	90.5503	345.704	274.21	0.804115	147.414
	4	329.054	305.841	0.36535	92.9521	345.627	274.146	0.810434	146.869
	4	328.902	305.764	0.385451	93.7126	345.743	274.198	0.809688	147.47
	4	328.913	306.112	0.436516	93.5398	345.572	274.184	0.80137	147.665
	4	329.056	305.882	0.391731	94.521	345.619	274.096	0.811456	147.19
	4	329.062	305.756	0.426573	93.7468	345.781	274.187	0.810232	147.592
	4	329.123	305.834	0.388173	93.5353	345.793	274.12	0.807088	147.736
	4	329.091	305.886	0.395429	89.924	345.79	274.063	0.80199	148
	4	329.128	305.763	0.393728	94.3357	345.844	274.058	0.801456	147.44
	4	329.106	305.651	0.398179	94.9109	345.825	274.065	0.800855	147.818
	4	329.117	305.742	0.397965	93.4914	345.811	274.143	0.80742	147.184
	4	329.009	305.536	0.44132	88.131	345.861	274.044	0.799761	146.892
	4	328.966	305.631	0.405559	91.449	345.981	273.978	0.803894	146.933
	4	329	305.64	0.445954	88.194	346.026	273.923	0.802657	147.127
	4	328.972	305.643	0.436226	89.5872	346.003	273.904	0.804352	146.504
	4	328.981	305.933	0.47809	94.5643	345.965	273.936	0.799887	146.703
	4	328.84	305.803	0.500035	90.0215	345.92	273.925	0.7985	146.958
	4	328.895	305.85	0.483824	94.4035	345.947	274.009	0.804144	146.786
	4	328.742	305.899	0.483498	94.0646	345.885	273.944	0.798018	147.02
	4	328.934	305.582	0.394834	97.3866	345.88	274.04	0.80631	147.103
	4	328.922	305.575	0.42866	102.358	345.922	274.057	0.794444	147.073
	4	329.017	305.602	0.442517	94.9598	345.885	274.072	0.804232	148.057
	4	329.027	305.471	0.437949	96.2918	346.035	274.24	0.807599	147.694
	4	329.019	305.405	0.429087	91.9446	346.035	274.24	0.807599	147.694
	4	328.875	305.419	0.406774	91.9921	345.997	274.286	0.80014	147.033
	4	328.91	305.381	0.433776	88.0016	345.977	274.206	0.799181	147.254
	5	328.675	305.044	0.428458	99.2917	345.767	274.072	0.802767	147.426
	5	328.726	304.98	0.402723	99.5269	345.736	273.972	0.815689	146.703
	5	328.732	304.997	0.410898	101.475	345.7	273.926	0.815897	146.775
	5	328.735	305.017	0.438216	97.7995	345.722	273.911	0.809505	146.748
	5	328.712	305.073	0.439859	97.9221	345.715	273.867	0.81333	147.659
	5	328.718	305.07	0.443587	96.0438	345.633	274.006	0.799361	147.414
	5	328.655	305.261	0.415203	92.4252	345.575	274.294	0.816322	148.158
	5	326.281	320.639	0.251577	117.752	344.551	287.013	0.747576	159.486
	5	325.621	320.605	0.239931	110.866	345.183	287.383	0.766731	157.554
	5	325.319	320.309	0.144987	76.0453	345.581	287.357	0.766631	159.774
	5	324.761	320.501	0.184699	91.5853	345.576	287.34	0.762119	160.539
	5	325.605	320.372	0.26785	102.653	345.987	287.347	0.76429	159.296
	5	325.24	320.38	0.181072	79.3826	346.329	287.29	0.76537	158.379
	5	325.139	320.386	0.228197	85.5656	346.734	287.472	0.769263	159.033
	5	325.072	320.461	0.214137	84.5114	346.753	287.266	0.76287	159.16
	5	325.009	320.566	0.264295	89.9488	346.797	287.434	0.766353	159.127
	5	324.938	320.498	0.236778	105.636	346.857	287.306	0.761568	158.535
	5	324.781	320.477	0.167891	87.0647	346.902	287.265	0.767615	158.702
	5	324.706	320.465	0.22606	98.5895	347.012	287.322	0.757826	158.541
	5	324.706	320.38	0.241351	94.4743	347.196	287.173	0.751138	158.688
	5	324.476	320.152	0.162578	86.6876	347.218	287.14	0.750882	160.371
	5	324.418	320.137	0.225329	107.859	346.826	286.722	0.750109	157.979
	5	324.399	320.166	0.254174	112.769	346.899	286.674	0.748342	157.77
	5	324.343	320.016	0.27407	104.714	346.729	286.494	0.751667	159.271
	5	324.174	320.077	0.287823	103.265	347.021	286.672	0.752986	159.027
	5	324.149	319.857	0.260994	82.3182	346.936	286.556	0.762236	159.175
	5	324.138	319.958	0.219078	94.9599	347.189	286.507	0.760651	157.55
	5	324.384	319.964	0.275141	113.391	347.466	286.623	0.764675	157.994
	5	324.747	320.097	0.235867	97.4211	347.68	286.675	0.770871	158.274
	5	324.064	319.719	0.257572	87.9489	347.456	286.492	0.760511	159.726
	5	324.035	319.658	0.262543	95.1848	347.451	286.501	0.75836	159.256
	5	323.961	319.584	0.232924	98.6969	347.499	286.336	0.761064	158.482
	5	324.03	319.619	0.242378	93.8374	347.488	286.356	0.766034	159.186
	5	324.07	319.549	0.239276	107.008	347.452	286.455	0.765603	157.697
	5	323.935	319.564	0.276779	93.1729	347.482	286.345	0.766852	159.234
	5	324.025	319.517	0.274182	99.0174	347.233	286.478	0.770687	160.081
	5	323.982	319.482	0.284288	84.1962	347.272	286.561	0.763457	158.774
	5	323.949	319.513	0.278332	105.343	347.226	286.599	0.765392	158.854
	5	323.929	319.491	0.235576	100.752	347.38	286.496	0.763101	158.149
	5	323.995	319.514	0.319534	91.304	347.339	286.388	0.752552	158.65
	5	323.976	319.256	0.251214	86.7294	347.454	286.207	0.764473	157.181
	5	324.062	319.244	0.258821	73.9511	347.456	286.243	0.759877	157.409
	5	324.009	319.235	0.215444	55.4514	347.409	286.124	0.751911	158.068
	5	323.969	319.244	0.180811	71.5825	347.434	286.176	0.756771	156.55
	5	324.173	319.059	0.155081	110.283	347.355	286.175	0.753017	157.277
	5	324.076	318.988	0.148465	83.0769	347.548	285.994	0.757979	157.625
	5	324.053	319.002	0.211441	83.786	347.461	285.929	0.762563	157.063
	5	323.889	319.054	0.265466	94.3649	347.469	285.921	0.762166	157.571
	5	324.083	318.706	0.167318	86.6664	347.425	286.117	0.761751	157.143
	5	324.221	318.923	0.234777	77.2319	347.506	286.156	0.758084	155.183
	5	324.177	318.633	0.218419	81.0521	347.529	286.211	0.763295	157.964
	6	325.014	317.52	0.224926	83.1103	345.873	284.981	0.762715	159.264
	6	324.952	317.518	0.215753	103.279	346.136	285.062	0.751042	158.477
	6	324.987	317.69	0.24505	86.682	346.314	285.066	0.755327	157.604
	6	324.699	317.649	0.239429	97.4094	346.446	285.248	0.759363	155.656
	6	324.569	317.786	0.309503	88.7188	346.56	285.378	0.766917	155.367
	6	324.454	317.485	0.275889	94.637	346.509	285.011	0.755962	156.351
	6	321.455	294.042	0.407413	70.9303	329.609	263.878	0.763645	138.255
	6	319.429	293.882	0.455685	77.3456	331.238	264.05	0.753057	136.487
	6	316.66	287.535	0.550923	74.8067	325.197	257.809	0.757859	129.203
	6	315.155	287.005	0.568277	76.2532	326.36	257.578	0.74304	127.135
	6	314.72	286.994	0.590786	77.2145	326.826	257.383	0.752349	127.611
	6	314.715	286.808	0.582934	79.1075	326.924	256.92	0.758101	128.243
	6	314.13	286.327	0.577444	76.5847	326.493	256.453	0.749058	127.466
	6	314.129	286.22	0.5739	77.4242	326.663	256.36	0.753491	127.203
	6	313.998	286.381	0.596639	77.1063	326.722	256.199	0.761169	127.064
	6	313.832	286.354	0.571026	76.468	327.01	256.151	0.748345	125.767
	6	313.875	286.372	0.577383	79.7373	327.001	256.171	0.747882	125.969
	6	314.032	286.438	0.580462	78.8602	327.114	256.181	0.742159	126.548
	6	313.951	286.411	0.577911	78.5189	327.161	256.246	0.738652	126.925
	6	313.745	286.294	0.568671	74.633	327.204	256.266	0.737083	126.654
	6	313.653	286.234	0.564941	76.5664	327.204	256.266	0.737083	126.654
	6	313.75	286.329	0.576036	76.7729	327.138	256.138	0.742953	126.446
	6	313.535	286.165	0.567764	77.6409	327.314	256.005	0.760909	127.864
	6	313.757	286.154	0.555247	76.1228	327.393	256.011	0.748977	129.021
	6	313.564	285.908	0.575155	76.5202	327.396	255.882	0.745742	127.508
	6	313.362	285.851	0.555726	72.9797	327.542	255.953	0.757991	126.458
	6	313.414	285.724	0.582447	78.3644	327.469	255.801	0.770264	126.596
	6	313.371	285.712	0.578077	75.5503	327.45	255.717	0.769533	127.366
	6	313.098	285.573	0.562407	70.3375	327.57	255.766	0.762163	127.478
	6	313.074	285.443	0.555244	71.0573	327.502	255.753	0.759601	127.74
	6	313.255	285.457	0.573055	75.0162	327.637	255.75	0.759135	127.735
	6	313.198	285.474	0.574376	72.2978	327.485	255.691	0.757036	126.97
	6	313.139	285.487	0.555391	69.8938	327.621	255.689	0.761159	126.534
	6	312.976	285.348	0.580234	71.6427	327.583	255.624	0.763653	127.202
	6	312.767	285.341	0.540818	72.997	327.469	255.698	0.753296	127.623
	6	312.973	285.15	0.566939	73.4046	327.502	255.665	0.758427	126.997
	6	312.899	285.076	0.576804	76.746	327.428	255.621	0.763709	127.481
	6	312.866	285.153	0.571059	73.6142	327.421	255.604	0.76377	127.202
	6	312.878	284.971	0.561959	75.0978	327.485	255.639	0.765572	127.679
	6	312.915	285.074	0.56059	73.256	327.452	255.58	0.767315	128.9
	6	313.081	284.976	0.58716	75.5584	327.467	255.655	0.765392	127.405
	6	312.993	285.007	0.584448	76.6055	327.447	255.651	0.767944	126.675
	6	312.735	285.049	0.574344	70.7981	327.372	255.586	0.770701	127.625
	6	312.775	285.02	0.557769	72.8741	327.517	255.49	0.761222	128.191
	6	312.885	285.132	0.572773	72.5458	327.381	255.455	0.769791	127.672
	6	312.727	285.239	0.598539	70.9844	327.519	255.486	0.758847	128.765
	6	312.75	285.189	0.571152	72.3217	327.43	255.388	0.765789	128.578
	6	312.776	285.285	0.554752	73.2381	327.382	255.298	0.766769	128.595
	6	312.805	285.315	0.575623	74.1909	327.473	255.383	0.76588	127.905
	6	312.761	285.209	0.575125	73.0862	327.625	255.424	0.765228	127.195
	6	314.247	285.993	0.602845	80.8679	328.524	255.822	0.770003	129.491
	7	312.84	286.254	0.589265	74.9938	328.393	255.867	0.748563	128.649
	7	312.357	286.127	0.572304	70.9955	328.149	255.705	0.735681	125.634
	7	312.463	286.18	0.59797	74.9031	328.147	255.761	0.734777	126.712
	7	312.039	286.123	0.5953	70.4123	328.217	255.813	0.736654	126.549
	7	312.089	286.185	0.585412	72.6688	328.147	255.759	0.738833	126.84
	7	295.58	309.787	0.505	35.7359	313.797	278.356	0.577941	146.039
	7	290.309	318.579	0.55344	28.5611	311.678	287.862	0.466421	151.197
	7	288.803	318.558	0.51768	28.3926	312.698	287.825	0.484362	152.677
	7	286.961	329.49	0.442047	13.6759	309.436	299.289	0.320335	175.642
	7	285.558	329.096	0.396626	28.1029	310.949	299.038	0.333344	172.228
	7	284.741	329.21	0.4425	16.7695	311.746	299.078	0.367656	165.134
	7	285.247	327.386	0.470272	22.9267	311.843	297.256	0.403109	161.658
	7	284.059	327.665	0.473144	22.8828	312.816	297.575	0.354508	168.345
	7	283.872	327.76	0.457861	22.7622	313.134	297.494	0.380443	161.325
	7	283.79	327.601	0.431722	21.4634	313.37	297.476	0.380757	158.065
	7	283.977	326.864	0.47882	14.5887	313.744	296.832	0.42809	163.296
	7	283.864	326.858	0.483066	13.9622	314.025	296.58	0.383479	167.537
	7	283.75	326.59	0.465114	18.8014	314.089	296.502	0.376517	164.185
	7	283.547	326.632	0.453889	21.5167	314.143	296.429	0.384004	162.692
	7	283.36	326.438	0.489187	20.4466	314.294	296.386	0.383446	161.92
	7	283.191	326.345	0.487903	19.615	314.311	296.198	0.387892	157.841
	7	283.208	326.339	0.473892	19.7916	314.326	296.226	0.403108	160.476
	7	283.173	326.276	0.475561	20.5528	314.346	296.23	0.395015	162.591
	7	283.087	326.318	0.473629	20.7144	314.352	296.337	0.381621	164.506
	7	283.083	326.222	0.476918	22.6709	314.514	296.232	0.413216	158.647
	7	282.955	326.251	0.478469	22.1996	314.546	296.196	0.433221	157.199
	7	282.953	326.282	0.467994	24.5948	314.665	296.089	0.415968	159.574
	7	282.954	326.336	0.471486	21.818	314.761	296.221	0.403951	160.747
	7	282.866	326.368	0.479679	21.3732	314.715	296.161	0.397369	157.927
	7	282.774	326.333	0.479744	21.6501	314.712	296.241	0.410753	161.204
	7	282.764	326.3	0.464832	30.9817	314.666	296.273	0.406742	158.358
	7	282.766	326.316	0.463982	30.3287	314.675	296.111	0.403568	163.306
	7	282.726	326.274	0.472366	30.9024	314.72	296.008	0.360063	160.618
	7	282.743	326.138	0.467624	25.3542	314.693	295.807	0.36552	161.058
	7	282.704	326.31	0.456146	27.18	314.713	295.872	0.408125	162.431
	7	282.699	326.366	0.456559	26.8447	314.292	295.887	0.373166	164.155
	7	282.714	326.45	0.454157	22.3913	314.504	295.846	0.355988	159.212
	7	282.607	326.463	0.451838	25.8784	314.492	295.816	0.357963	165.972
	7	282.478	326.484	0.470613	28.8644	314.58	295.888	0.403253	160.87
	7	282.324	326.629	0.489843	25.4902	314.761	295.992	0.414318	159.172
	7	282.302	326.696	0.493576	29.7488	314.843	295.943	0.402606	159.504
	7	282.267	326.557	0.501345	23.7007	314.824	295.601	0.397353	159.69
	7	281.242	326.747	0.511631	26.7972	313.802	295.914	0.380997	160.017
	7	281.345	326.585	0.484431	25.5601	313.693	295.612	0.398877	164.536
	7	281.282	326.444	0.491947	22.7292	313.525	295.543	0.391799	167.665
	7	281.323	326.561	0.506482	21.9588	313.762	295.524	0.400981	160.423
	7	282.086	326.781	0.494482	22.6702	314.357	295.488	0.375561	168.188
	7	281.999	326.772	0.51315	25.642	314.337	295.589	0.367594	163.76
	7	281.957	326.758	0.505004	21.4768	314.138	295.485	0.34031	163.119
	7	281.892	326.649	0.50525	22.3654	314.199	295.477	0.32355	166.273
	7	281.845	326.635	0.491988	24.6605	314.174	295.53	0.315242	161.539
	8	281.684	326.54	0.470813	21.7696	314.305	295.449	0.372833	165.308
	8	281.622	326.395	0.462603	25.831	314.25	295.322	0.412209	158.012
	8	281.658	326.395	0.468944	22.6831	314.358	295.254	0.382448	156.746
	8	281.445	326.38	0.468058	26.2707	314.3	295.227	0.390883	158.997
	8	281.533	326.362	0.458023	28.4515	314.31	295.194	0.397613	155.283
	8	281.65	326.215	0.474448	24.2671	314.247	295.134	0.396824	157.704
	8	287.273	313.09	0.578764	30.4308	310.454	282.196	0.453513	145.188
	8	285.897	313.089	0.579922	32.119	311.531	282.186	0.462577	135.328
	8	285.747	312.905	0.578144	32.471	311.764	281.867	0.465701	138.349
	8	286.359	311.773	0.593957	31.4147	311.552	280.644	0.489408	139.149
	8	286.191	311.572	0.582694	31.7549	311.754	280.558	0.482284	138.364
	8	286.053	311.555	0.609292	34.4216	311.847	280.568	0.471412	138.067
